Date,ARE,AMT,AIV,AVB,BXP,CBRE,CCI,DLR,DRE,EQIX,EQR,ESS,EXR,FRT,PEAK,HST,IRM,KIM,MAA,PLD,PSA,O,REG,SBAC,UDR,VTR,VNO,WELL,WY
2019-03-25,134.28,188.69,4.71,185.56,121.85,48.29,118.42,110.91,29.26,433.37,69.92,271.18,95.42,125.91,29.12,17.52,30.45,16.33,101.61,67.83,210.27,67.83,61.10,193.78,42.05,58.05,59.06,72.47,24.08
2019-03-26,136.33,188.08,4.74,187.14,123.39,48.82,118.67,112.03,29.38,434.82,70.55,274.93,95.85,127.89,29.26,17.89,30.76,16.71,102.34,68.99,206.50,68.50,62.00,193.21,42.37,58.51,59.71,72.76,24.06
2019-03-27,135.46,187.15,4.74,187.12,122.97,48.60,119.46,111.92,29.19,435.22,70.40,273.68,95.24,127.63,28.95,17.80,30.69,16.57,101.84,68.44,205.55,68.01,62.24,191.97,42.28,57.67,59.30,72.16,24.17
2019-03-28,136.69,187.96,4.75,188.61,125.06,48.93,120.27,112.74,29.43,437.04,71.01,274.24,96.76,129.22,29.12,17.97,30.85,16.77,102.67,68.95,205.36,68.40,62.87,193.14,42.45,58.54,59.98,72.63,25.13
2019-03-29,136.05,190.02,4.73,188.43,125.33,49.45,121.00,112.14,29.20,440.15,70.72,273.36,95.96,128.39,28.76,17.90,30.70,16.64,102.39,68.78,204.21,68.32,62.35,197.82,42.41,57.96,59.90,71.73,24.88
2019-04-01,135.08,185.63,4.73,188.39,126.80,50.35,119.74,113.11,29.39,443.20,70.40,272.44,95.27,127.81,28.65,18.26,30.95,16.61,101.93,69.03,204.71,67.55,62.53,196.09,42.22,57.46,60.06,71.23,25.05
2019-04-02,136.69,188.14,4.78,189.82,128.82,50.45,121.35,114.69,29.54,447.22,71.06,275.72,96.13,128.16,28.71,18.41,30.98,16.73,102.97,69.92,205.76,67.39,62.51,197.80,42.63,57.77,60.92,71.77,25.11
2019-04-03,136.98,187.34,4.79,189.96,129.53,50.94,121.35,114.64,29.47,448.75,70.78,274.15,96.22,127.95,28.69,18.28,31.07,16.61,102.93,69.93,205.27,66.83,62.78,198.28,42.70,57.05,61.16,71.41,25.20
2019-04-04,136.59,186.15,4.75,189.37,129.11,50.89,121.19,114.90,29.41,448.19,70.68,271.98,95.03,128.18,28.53,18.23,31.11,16.60,102.43,69.64,204.16,66.68,62.81,196.31,42.38,56.68,61.43,70.77,25.35
2019-04-05,137.40,188.76,4.78,189.80,129.54,51.31,122.04,115.35,29.57,453.22,70.99,273.46,95.70,129.38,28.67,18.31,31.48,16.85,102.89,69.85,204.95,67.14,63.62,199.16,42.56,57.38,61.80,70.93,25.87
2019-04-08,137.07,189.21,4.77,189.17,129.20,50.91,121.48,114.41,29.26,450.11,70.94,271.71,94.28,128.44,28.41,18.36,31.43,16.72,102.35,69.68,204.42,66.88,63.04,199.64,42.38,56.50,60.90,70.02,25.59
2019-04-09,136.58,189.69,4.75,188.31,128.51,50.38,122.73,113.58,29.02,446.90,70.78,271.68,95.09,127.58,28.29,17.95,31.14,16.59,102.39,69.20,205.73,66.12,62.41,199.34,42.42,56.41,60.27,70.06,25.12
2019-04-10,137.27,190.46,4.78,189.81,129.55,50.87,123.12,114.95,29.43,447.97,71.68,272.85,96.03,129.03,28.45,18.15,31.35,16.86,103.17,70.32,205.83,66.65,63.55,200.67,42.64,56.86,60.30,70.73,25.23
2019-04-11,136.95,190.49,4.77,190.71,129.60,51.26,121.69,114.70,29.23,447.45,72.00,273.91,95.67,127.53,28.36,18.06,31.42,16.69,103.62,70.32,205.96,66.32,63.16,201.45,42.75,56.21,60.18,70.73,25.58
2019-04-12,137.76,191.76,4.80,191.58,129.08,52.17,121.82,115.65,29.46,450.08,72.72,274.23,96.22,128.63,28.35,18.20,31.63,16.66,104.07,71.16,207.95,66.23,63.62,202.36,43.05,56.34,60.70,70.68,25.66
2019-04-15,137.10,189.95,4.79,191.63,128.29,51.24,120.43,114.87,29.22,446.79,72.86,272.85,95.74,127.15,28.31,18.01,31.66,16.34,103.86,70.49,206.81,66.30,63.18,201.24,42.99,56.40,60.32,70.67,25.58
2019-04-16,132.86,186.18,4.65,185.82,125.68,50.67,117.79,112.20,28.55,439.67,71.10,263.21,94.19,123.39,27.41,17.99,31.21,15.86,100.69,69.57,203.89,64.40,61.40,197.05,41.81,54.27,59.10,68.15,25.33
2019-04-17,130.17,185.18,4.55,181.96,123.37,50.41,117.38,112.25,28.37,434.67,69.75,259.55,93.96,122.02,26.78,17.81,31.18,15.73,99.12,69.08,203.19,62.95,60.69,195.49,41.08,52.94,58.81,66.79,24.92
2019-04-18,132.33,186.87,4.57,184.14,124.49,50.73,115.91,113.50,28.77,433.62,70.48,263.01,94.82,123.12,27.41,17.90,31.12,16.01,100.67,70.33,203.90,63.65,61.33,196.36,41.58,53.61,59.52,67.70,24.90
2019-04-22,131.23,186.30,4.50,181.79,123.14,50.51,115.87,112.50,28.38,434.39,69.64,260.06,93.45,120.69,26.89,17.70,30.65,15.60,99.36,69.72,201.00,63.06,59.72,197.54,40.90,52.47,60.42,66.33,24.33
2019-04-23,134.12,187.34,4.59,184.24,126.18,51.49,116.68,110.54,28.88,437.29,70.38,261.70,94.25,122.42,27.17,17.92,31.05,15.98,100.68,70.94,202.54,64.14,60.95,198.14,41.45,53.03,61.94,67.20,24.50
2019-04-24,135.73,187.18,4.63,186.02,127.25,51.75,116.38,112.38,29.18,440.44,70.86,263.36,95.87,123.98,27.38,17.95,31.03,16.21,102.01,72.00,204.63,64.94,61.85,198.99,41.79,54.06,62.02,67.88,24.87
2019-04-25,135.87,186.27,4.63,187.70,127.21,51.29,115.95,112.90,29.43,440.86,71.33,263.06,96.08,124.54,27.49,17.90,28.27,16.20,102.02,72.14,203.29,65.09,62.29,197.70,42.01,54.02,61.57,68.17,24.80
2019-04-26,136.78,187.16,4.66,188.24,128.20,51.75,117.22,110.05,29.50,440.04,71.54,265.98,97.51,124.71,27.79,18.16,28.09,16.27,102.95,72.75,205.31,65.56,62.43,199.22,42.33,55.00,62.04,68.90,25.85
2019-04-29,134.46,186.41,4.59,185.88,126.73,51.44,116.84,110.37,29.28,435.93,70.70,262.40,96.66,123.51,27.15,18.21,27.73,15.82,101.62,72.06,203.66,64.55,61.57,197.97,41.73,54.40,61.02,67.47,24.99
2019-04-30,135.89,189.18,4.64,188.62,128.83,52.07,118.90,110.92,29.71,441.65,71.75,266.99,97.64,124.66,27.36,18.22,28.12,15.88,103.37,73.30,207.40,65.24,62.06,201.86,42.25,55.50,61.41,68.89,25.31
2019-05-01,135.51,186.87,4.64,188.84,129.11,51.48,117.64,110.86,30.02,437.09,71.84,268.10,99.80,124.65,27.50,18.45,27.67,15.89,103.22,74.19,208.18,65.23,62.18,201.94,41.83,55.51,61.43,69.21,25.16
2019-05-02,134.48,186.76,4.62,189.10,126.60,51.43,117.24,111.95,29.75,451.66,71.73,267.52,100.24,124.88,28.06,18.56,27.31,16.43,103.52,72.97,212.73,65.44,61.86,202.31,41.60,55.88,60.37,69.65,24.99
2019-05-03,135.80,186.91,4.71,189.78,126.12,51.81,117.96,113.74,29.96,463.30,71.91,268.73,100.07,123.83,28.54,18.83,27.36,16.62,103.78,73.39,212.62,65.51,61.72,205.02,41.80,56.75,60.36,70.67,25.29
2019-05-06,135.39,186.16,4.68,188.28,125.26,51.61,117.94,112.50,29.68,464.79,71.55,268.27,100.05,123.70,28.16,18.83,26.93,16.70,103.76,72.89,212.69,65.19,61.25,204.15,41.71,56.35,60.18,70.25,25.12
2019-05-07,133.14,183.90,4.62,184.74,123.17,50.03,116.49,110.65,28.93,461.30,70.20,263.59,98.08,120.85,27.72,18.33,26.72,16.40,102.02,71.05,208.76,62.09,60.16,202.47,40.94,55.38,59.76,69.68,24.59
2019-05-08,133.40,185.64,4.62,184.42,122.23,49.47,116.94,110.89,28.81,465.23,69.89,263.19,97.39,120.63,27.61,18.06,26.83,16.43,102.94,71.12,208.46,62.27,60.31,206.03,40.98,55.47,59.20,69.59,24.21
2019-05-09,134.37,186.49,4.65,186.37,122.51,48.61,117.24,110.82,29.07,462.91,70.25,264.71,97.73,120.19,27.90,18.00,26.81,16.45,103.59,71.36,209.01,62.77,60.40,205.40,41.09,56.03,59.43,70.32,24.24
2019-05-10,136.21,189.53,4.69,188.42,123.76,48.71,118.80,110.80,29.29,466.05,71.20,268.25,99.70,120.48,28.21,18.19,27.14,16.75,104.90,72.24,211.46,63.59,61.10,208.46,41.74,56.81,59.83,71.66,24.13
2019-05-13,136.17,190.71,4.69,188.35,122.59,48.13,119.39,109.98,29.05,462.57,71.20,268.04,101.34,120.32,28.78,17.83,27.19,16.52,104.94,71.76,214.45,63.83,61.52,207.35,41.72,57.60,59.28,72.63,23.75
2019-05-14,137.28,191.87,4.68,187.51,124.51,47.71,119.95,110.15,29.06,470.11,71.18,267.06,100.40,119.82,28.72,17.98,27.52,16.63,105.32,71.99,213.52,64.31,61.93,207.54,41.70,57.67,59.50,72.99,23.59
2019-05-15,138.89,194.19,4.71,188.41,125.33,47.75,120.28,110.86,29.38,472.65,71.53,268.57,100.31,121.16,29.01,18.26,27.67,16.54,106.42,72.67,214.22,64.55,62.32,208.47,41.94,58.30,59.86,73.56,23.57
2019-05-16,139.79,195.69,4.77,190.34,126.10,47.69,120.55,111.52,29.56,477.64,72.12,270.24,100.05,121.52,29.34,18.32,28.02,16.57,107.23,73.49,214.85,64.59,62.69,210.36,42.16,58.74,60.15,74.30,23.67
2019-05-17,139.62,196.09,4.78,190.70,125.11,47.30,120.29,111.18,29.55,476.21,71.94,270.31,99.80,122.11,29.40,18.16,27.78,16.52,108.69,73.24,215.79,64.55,62.42,208.05,42.18,59.01,60.09,74.82,23.00
2019-05-20,138.21,192.04,4.71,188.27,123.70,46.78,116.73,109.47,29.11,466.34,71.12,268.45,99.69,121.25,28.85,17.97,27.38,16.40,107.35,72.26,216.18,63.65,61.59,201.36,41.67,58.23,59.22,74.07,22.16
2019-05-21,139.38,191.96,4.77,189.82,124.27,47.30,118.21,110.25,29.61,472.97,71.69,270.94,100.29,122.76,29.06,18.16,27.57,16.66,107.71,73.45,216.54,64.34,61.98,203.61,41.93,58.59,59.67,74.79,22.21
2019-05-22,138.91,194.39,4.79,190.86,124.00,47.29,119.70,111.52,29.57,482.28,71.96,272.13,100.05,123.05,29.14,18.11,27.38,16.57,108.13,73.18,217.32,64.97,61.89,204.94,42.21,58.97,60.25,74.99,21.85
2019-05-23,137.47,196.57,4.84,191.26,123.17,47.35,120.70,112.43,29.55,484.50,72.40,273.52,100.46,123.14,29.57,18.13,27.47,16.45,108.62,73.07,219.83,65.77,62.21,208.10,42.42,59.57,60.27,76.05,21.64
2019-05-24,138.70,196.64,4.84,192.71,123.58,48.11,120.83,113.06,29.52,484.75,72.47,274.99,100.73,123.36,29.60,18.24,27.11,16.61,108.48,72.09,221.51,65.72,62.24,206.82,42.59,59.89,60.71,76.25,21.73
2019-05-28,138.22,196.21,4.77,190.29,124.27,48.41,119.22,112.21,29.43,479.59,71.55,273.37,99.15,123.49,29.20,17.88,26.89,16.24,107.01,71.10,218.74,64.99,61.92,201.96,42.23,58.76,60.41,74.89,21.33
2019-05-29,137.58,194.83,4.68,188.98,123.14,47.22,118.64,110.71,28.82,471.11,71.05,269.68,98.65,121.03,29.01,17.60,26.61,15.80,106.26,69.93,217.09,64.11,60.70,201.90,41.47,58.35,59.57,74.52,21.32
2019-05-30,138.89,198.28,4.70,189.05,122.45,46.27,120.70,110.93,28.85,475.76,71.19,269.79,99.49,121.66,29.20,17.43,26.66,15.91,107.08,70.09,218.73,64.50,60.87,210.66,41.57,58.27,59.60,75.50,21.27
2019-05-31,139.72,202.23,4.74,190.57,122.47,45.70,122.90,110.93,28.93,474.27,71.89,275.72,100.90,121.75,29.49,17.15,26.54,15.89,107.87,70.43,223.06,65.52,61.49,214.42,42.09,58.40,59.41,75.93,21.54
2019-06-03,140.54,202.74,4.74,191.35,123.41,46.47,124.62,108.24,29.32,474.07,71.58,273.73,100.80,121.87,29.58,17.09,26.91,15.98,108.35,71.80,224.99,66.68,61.54,215.42,42.32,58.26,59.75,76.67,21.63
2019-06-04,140.41,201.50,4.74,189.63,123.67,47.36,124.64,106.30,29.28,469.65,70.87,272.13,100.16,120.78,28.80,17.14,26.59,16.09,107.39,71.70,222.89,65.82,61.39,215.46,41.94,56.49,59.65,74.84,22.12
2019-06-05,143.76,206.11,4.85,195.03,126.54,47.75,127.21,108.23,30.05,483.55,72.53,279.37,103.32,123.62,29.32,17.25,27.24,16.75,110.44,74.06,229.63,67.76,63.31,218.69,43.12,57.93,61.07,76.64,22.05
2019-06-06,143.78,206.04,4.89,195.95,127.21,48.31,127.66,108.84,30.30,482.93,73.04,280.22,102.55,123.14,29.61,17.17,26.87,16.76,111.05,74.70,229.48,67.88,63.29,219.44,43.33,57.91,61.16,77.20,22.14
2019-06-07,143.82,205.81,4.86,196.25,127.46,49.26,127.82,109.31,30.25,487.76,73.21,280.38,103.09,122.84,29.51,17.37,27.00,16.74,110.85,74.75,229.94,67.92,62.90,218.47,43.37,58.69,61.33,77.81,22.80
2019-06-10,143.46,203.28,4.86,196.54,126.03,49.90,127.34,110.09,30.14,494.02,73.07,279.76,102.75,122.14,29.24,17.50,27.23,16.65,110.64,74.96,228.54,67.10,62.91,219.50,43.32,58.36,60.46,77.01,23.11
2019-06-11,144.13,202.43,4.85,196.52,125.15,49.70,128.46,112.34,30.21,492.29,73.05,282.60,102.74,121.84,29.32,17.60,27.43,16.72,110.60,75.36,227.72,67.53,62.95,221.22,43.28,58.57,59.82,76.76,23.45
2019-06-12,145.06,204.88,4.87,194.50,125.68,49.07,127.70,112.50,30.42,491.73,72.90,282.42,102.48,122.28,29.39,17.45,27.39,16.79,110.98,75.85,228.74,68.31,63.21,224.76,43.34,58.91,59.85,76.91,24.02
2019-06-13,145.78,202.46,4.87,194.41,126.56,49.73,126.35,113.11,30.59,495.27,73.17,281.83,102.59,123.64,29.71,17.56,27.77,17.11,111.52,76.93,229.05,67.97,63.87,222.44,43.57,59.43,59.94,76.96,24.23
2019-06-14,144.39,204.62,4.85,195.34,126.56,49.56,127.07,113.88,30.53,497.83,73.48,282.76,102.60,124.00,29.87,17.34,28.00,17.11,111.28,76.96,230.04,68.50,64.20,224.42,43.65,60.64,59.38,76.92,24.64
2019-06-17,142.35,207.39,4.87,196.79,128.06,49.67,129.63,116.48,30.90,499.36,73.86,285.72,103.26,125.64,30.19,17.56,28.59,17.36,112.25,77.88,230.88,68.51,64.85,225.66,43.94,62.31,60.32,78.16,24.60
2019-06-18,141.95,208.57,4.84,195.84,127.64,50.23,129.68,116.42,30.84,491.30,73.28,284.58,102.87,125.27,29.99,17.66,28.50,17.35,111.28,77.46,228.32,67.87,64.50,227.44,43.54,62.31,59.89,77.63,24.90
2019-06-19,142.72,210.30,4.86,196.38,128.53,50.43,130.23,117.92,31.04,499.05,73.64,285.09,103.58,126.09,30.16,17.49,28.74,17.43,112.62,78.47,229.11,68.45,65.01,231.33,43.72,63.26,60.20,78.34,24.98
2019-06-20,143.08,211.62,4.90,197.58,129.90,50.55,130.51,118.75,31.18,496.32,74.01,286.28,103.57,126.09,30.96,17.66,28.73,17.47,113.35,79.38,229.26,68.52,65.16,231.53,43.77,65.18,60.56,79.11,25.46
2019-06-21,138.65,209.34,4.85,195.07,127.38,51.35,129.43,117.11,30.68,496.05,73.26,283.51,102.29,125.58,30.41,17.21,28.30,17.26,112.51,78.28,227.38,67.55,64.81,229.78,42.94,63.87,59.89,78.20,25.07
2019-06-24,138.97,208.73,4.85,195.39,125.16,50.69,128.83,117.16,30.60,497.95,73.49,281.64,101.81,124.43,30.51,16.92,27.81,17.04,112.26,77.58,226.78,67.11,64.19,230.38,42.78,63.80,58.85,78.59,24.76
2019-06-25,135.68,205.09,4.80,191.89,122.44,50.04,127.02,115.06,30.12,488.20,72.21,278.03,101.01,123.22,29.98,16.86,27.25,17.00,110.96,76.79,225.42,65.83,63.41,226.23,42.40,63.08,57.91,77.87,24.50
2019-06-26,132.57,200.22,4.70,188.95,120.29,49.74,124.36,111.50,29.62,478.66,71.03,272.47,99.75,118.71,29.39,16.88,26.88,16.58,109.01,75.21,221.35,64.04,61.74,221.45,41.50,62.15,56.62,75.79,24.39
2019-06-27,134.63,200.26,4.72,190.54,120.74,50.83,124.37,111.83,30.01,486.38,71.53,274.39,100.27,120.60,29.58,17.25,27.25,16.81,109.89,76.38,224.11,64.90,62.37,222.76,41.90,63.05,57.12,76.31,24.89
